# x_m;y_m
203.6000;-1.0000
203.6000;-0.2000
203.6000;0.6000
203.6000;1.4000
203.6000;138.2000
203.6000;139.0000
203.6000;139.8000
203.6000;140.6000
203.6000;141.4000
204.4000;-1.8000
204.4000;-1.0000
204.4000;-0.2000
204.4000;0.6000
204.4000;1.4000
204.4000;138.2000
204.4000;139.0000
204.4000;139.8000
204.4000;140.6000
204.4000;141.4000
205.2000;-1.8000
205.2000;-1.0000
205.2000;-0.2000
205.2000;0.6000
205.2000;1.4000
205.2000;138.2000
205.2000;139.0000
205.2000;139.8000
205.2000;140.6000
205.2000;141.4000
206.0000;-1.8000
206.0000;-1.0000
206.0000;-0.2000
206.0000;0.6000
206.0000;1.4000
206.0000;138.2000
206.0000;139.0000
206.0000;139.8000
206.0000;140.6000
206.0000;141.4000
206.8000;-1.8000
206.8000;-1.0000
206.8000;-0.2000
206.8000;0.6000
206.8000;1.4000
206.8000;138.2000
206.8000;139.0000
206.8000;139.8000
206.8000;140.6000
206.8000;141.4000
207.6000;-1.0000
207.6000;-0.2000
207.6000;0.6000
207.6000;1.4000
207.6000;139.0000
207.6000;139.8000
207.6000;140.6000
207.6000;141.4000
208.4000;-1.0000
208.4000;-0.2000
208.4000;0.6000
208.4000;1.4000
208.4000;139.0000
208.4000;139.8000
208.4000;140.6000
208.4000;141.4000
209.2000;-1.0000
209.2000;-0.2000
209.2000;0.6000
209.2000;1.4000
209.2000;2.2000
209.2000;139.0000
209.2000;139.8000
209.2000;140.6000
209.2000;141.4000
209.2000;142.2000
210.0000;-1.0000
210.0000;-0.2000
210.0000;0.6000
210.0000;1.4000
210.0000;2.2000
210.0000;139.0000
210.0000;139.8000
210.0000;140.6000
210.0000;141.4000
210.0000;142.2000
210.8000;-1.0000
210.8000;-0.2000
210.8000;0.6000
210.8000;1.4000
210.8000;2.2000
210.8000;139.0000
210.8000;139.8000
210.8000;140.6000
210.8000;141.4000
210.8000;142.2000
211.6000;-1.0000
211.6000;-0.2000
211.6000;0.6000
211.6000;1.4000
211.6000;2.2000
211.6000;139.0000
211.6000;139.8000
211.6000;140.6000
211.6000;141.4000
211.6000;142.2000
212.4000;-1.0000
212.4000;-0.2000
212.4000;0.6000
212.4000;1.4000
212.4000;2.2000
212.4000;139.0000
212.4000;139.8000
212.4000;140.6000
212.4000;141.4000
212.4000;142.2000
213.2000;-0.2000
213.2000;0.6000
213.2000;1.4000
213.2000;2.2000
213.2000;3.0000
213.2000;139.8000
213.2000;140.6000
213.2000;141.4000
213.2000;142.2000
213.2000;143.0000
214.0000;-0.2000
214.0000;0.6000
214.0000;1.4000
214.0000;2.2000
214.0000;3.0000
214.0000;139.8000
214.0000;140.6000
214.0000;141.4000
214.0000;142.2000
214.0000;143.0000
214.8000;-0.2000
214.8000;0.6000
214.8000;1.4000
214.8000;2.2000
214.8000;3.0000
214.8000;139.8000
214.8000;140.6000
214.8000;141.4000
214.8000;142.2000
214.8000;143.0000
215.6000;-0.2000
215.6000;0.6000
215.6000;1.4000
215.6000;2.2000
215.6000;3.0000
215.6000;139.8000
215.6000;140.6000
215.6000;141.4000
215.6000;142.2000
215.6000;143.0000
216.4000;0.6000
216.4000;1.4000
216.4000;2.2000
216.4000;3.0000
216.4000;3.8000
216.4000;140.6000
216.4000;141.4000
216.4000;142.2000
216.4000;143.0000
216.4000;143.8000
217.2000;0.6000
217.2000;1.4000
217.2000;2.2000
217.2000;3.0000
217.2000;3.8000
217.2000;140.6000
217.2000;141.4000
217.2000;142.2000
217.2000;143.0000
217.2000;143.8000
218.0000;0.6000
218.0000;1.4000
218.0000;2.2000
218.0000;3.0000
218.0000;3.8000
218.0000;140.6000
218.0000;141.4000
218.0000;142.2000
218.0000;143.0000
218.0000;143.8000
218.8000;0.6000
218.8000;1.4000
218.8000;2.2000
218.8000;3.0000
218.8000;3.8000
218.8000;140.6000
218.8000;141.4000
218.8000;142.2000
218.8000;143.0000
218.8000;143.8000
219.6000;1.4000
219.6000;2.2000
219.6000;3.0000
219.6000;3.8000
219.6000;4.6000
219.6000;141.4000
219.6000;142.2000
219.6000;143.0000
219.6000;143.8000
219.6000;144.6000
220.4000;1.4000
220.4000;2.2000
220.4000;3.0000
220.4000;3.8000
220.4000;4.6000
220.4000;141.4000
220.4000;142.2000
220.4000;143.0000
220.4000;143.8000
220.4000;144.6000
221.2000;1.4000
221.2000;2.2000
221.2000;3.0000
221.2000;3.8000
221.2000;4.6000
221.2000;141.4000
221.2000;142.2000
221.2000;143.0000
221.2000;143.8000
221.2000;144.6000
222.0000;1.4000
222.0000;2.2000
222.0000;3.0000
222.0000;3.8000
222.0000;4.6000
222.0000;141.4000
222.0000;142.2000
222.0000;143.0000
222.0000;143.8000
222.0000;144.6000
222.8000;1.4000
222.8000;2.2000
222.8000;3.0000
222.8000;3.8000
222.8000;4.6000
222.8000;141.4000
222.8000;142.2000
222.8000;143.0000
222.8000;143.8000
222.8000;144.6000
223.6000;1.4000
223.6000;2.2000
223.6000;3.0000
223.6000;3.8000
223.6000;4.6000
223.6000;141.4000
223.6000;142.2000
223.6000;143.0000
223.6000;143.8000
223.6000;144.6000
224.4000;1.4000
224.4000;2.2000
224.4000;3.0000
224.4000;3.8000
224.4000;4.6000
224.4000;141.4000
224.4000;142.2000
224.4000;143.0000
224.4000;143.8000
224.4000;144.6000
225.2000;1.4000
225.2000;2.2000
225.2000;3.0000
225.2000;3.8000
225.2000;4.6000
225.2000;141.4000
225.2000;142.2000
225.2000;143.0000
225.2000;143.8000
225.2000;144.6000
226.0000;1.4000
226.0000;2.2000
226.0000;3.0000
226.0000;3.8000
226.0000;4.6000
226.0000;141.4000
226.0000;142.2000
226.0000;143.0000
226.0000;143.8000
226.0000;144.6000
226.8000;1.4000
226.8000;2.2000
226.8000;3.0000
226.8000;3.8000
226.8000;4.6000
226.8000;141.4000
226.8000;142.2000
226.8000;143.0000
226.8000;143.8000
226.8000;144.6000
227.6000;1.4000
227.6000;2.2000
227.6000;3.0000
227.6000;3.8000
227.6000;4.6000
227.6000;141.4000
227.6000;142.2000
227.6000;143.0000
227.6000;143.8000
227.6000;144.6000
228.4000;1.4000
228.4000;2.2000
228.4000;3.0000
228.4000;3.8000
228.4000;4.6000
228.4000;141.4000
228.4000;142.2000
228.4000;143.0000
228.4000;143.8000
228.4000;144.6000
229.2000;1.4000
229.2000;2.2000
229.2000;3.0000
229.2000;3.8000
229.2000;4.6000
229.2000;141.4000
229.2000;142.2000
229.2000;143.0000
229.2000;143.8000
229.2000;144.6000
230.0000;1.4000
230.0000;2.2000
230.0000;3.0000
230.0000;3.8000
230.0000;4.6000
230.0000;141.4000
230.0000;142.2000
230.0000;143.0000
230.0000;143.8000
230.0000;144.6000
230.8000;1.4000
230.8000;2.2000
230.8000;3.0000
230.8000;3.8000
230.8000;4.6000
230.8000;141.4000
230.8000;142.2000
230.8000;143.0000
230.8000;143.8000
230.8000;144.6000
231.6000;1.4000
231.6000;2.2000
231.6000;3.0000
231.6000;3.8000
231.6000;4.6000
231.6000;141.4000
231.6000;142.2000
231.6000;143.0000
231.6000;143.8000
231.6000;144.6000
232.4000;1.4000
232.4000;2.2000
232.4000;3.0000
232.4000;3.8000
232.4000;4.6000
232.4000;141.4000
232.4000;142.2000
232.4000;143.0000
232.4000;143.8000
232.4000;144.6000
233.2000;1.4000
233.2000;2.2000
233.2000;3.0000
233.2000;3.8000
233.2000;4.6000
233.2000;141.4000
233.2000;142.2000
233.2000;143.0000
233.2000;143.8000
233.2000;144.6000
234.0000;1.4000
234.0000;2.2000
234.0000;3.0000
234.0000;3.8000
234.0000;4.6000
234.0000;141.4000
234.0000;142.2000
234.0000;143.0000
234.0000;143.8000
234.0000;144.6000
234.8000;1.4000
234.8000;2.2000
234.8000;3.0000
234.8000;3.8000
234.8000;4.6000
234.8000;141.4000
234.8000;142.2000
234.8000;143.0000
234.8000;143.8000
234.8000;144.6000
235.6000;0.6000
235.6000;1.4000
235.6000;2.2000
235.6000;3.0000
235.6000;3.8000
235.6000;140.6000
235.6000;141.4000
235.6000;142.2000
235.6000;143.0000
235.6000;143.8000
236.4000;0.6000
236.4000;1.4000
236.4000;2.2000
236.4000;3.0000
236.4000;3.8000
236.4000;140.6000
236.4000;141.4000
236.4000;142.2000
236.4000;143.0000
236.4000;143.8000
237.2000;0.6000
237.2000;1.4000
237.2000;2.2000
237.2000;3.0000
237.2000;3.8000
237.2000;140.6000
237.2000;141.4000
237.2000;142.2000
237.2000;143.0000
237.2000;143.8000
238.0000;0.6000
238.0000;1.4000
238.0000;2.2000
238.0000;3.0000
238.0000;3.8000
238.0000;140.6000
238.0000;141.4000
238.0000;142.2000
238.0000;143.0000
238.0000;143.8000
238.8000;-0.2000
238.8000;0.6000
238.8000;1.4000
238.8000;2.2000
238.8000;3.0000
238.8000;139.8000
238.8000;140.6000
238.8000;141.4000
238.8000;142.2000
238.8000;143.0000
239.6000;-0.2000
239.6000;0.6000
239.6000;1.4000
239.6000;2.2000
239.6000;3.0000
239.6000;139.8000
239.6000;140.6000
239.6000;141.4000
239.6000;142.2000
239.6000;143.0000
240.4000;-0.2000
240.4000;0.6000
240.4000;1.4000
240.4000;2.2000
240.4000;3.0000
240.4000;139.8000
240.4000;140.6000
240.4000;141.4000
240.4000;142.2000
240.4000;143.0000
241.2000;-0.2000
241.2000;0.6000
241.2000;1.4000
241.2000;2.2000
241.2000;3.0000
241.2000;139.8000
241.2000;140.6000
241.2000;141.4000
241.2000;142.2000
241.2000;143.0000
242.0000;-1.0000
242.0000;-0.2000
242.0000;0.6000
242.0000;1.4000
242.0000;2.2000
242.0000;139.0000
242.0000;139.8000
242.0000;140.6000
242.0000;141.4000
242.0000;142.2000
242.8000;-1.0000
242.8000;-0.2000
242.8000;0.6000
242.8000;1.4000
242.8000;2.2000
242.8000;139.0000
242.8000;139.8000
242.8000;140.6000
242.8000;141.4000
242.8000;142.2000
243.6000;-1.0000
243.6000;-0.2000
243.6000;0.6000
243.6000;1.4000
243.6000;2.2000
243.6000;139.0000
243.6000;139.8000
243.6000;140.6000
243.6000;141.4000
243.6000;142.2000
244.4000;-1.0000
244.4000;-0.2000
244.4000;0.6000
244.4000;1.4000
244.4000;2.2000
244.4000;139.0000
244.4000;139.8000
244.4000;140.6000
244.4000;141.4000
244.4000;142.2000
245.2000;-1.0000
245.2000;-0.2000
245.2000;0.6000
245.2000;1.4000
245.2000;2.2000
245.2000;139.0000
245.2000;139.8000
245.2000;140.6000
245.2000;141.4000
245.2000;142.2000
246.0000;-1.0000
246.0000;-0.2000
246.0000;0.6000
246.0000;1.4000
246.0000;139.0000
246.0000;139.8000
246.0000;140.6000
246.0000;141.4000
246.8000;-1.8000
246.8000;-1.0000
246.8000;-0.2000
246.8000;0.6000
246.8000;1.4000
246.8000;138.2000
246.8000;139.0000
246.8000;139.8000
246.8000;140.6000
246.8000;141.4000
247.6000;-1.8000
247.6000;-1.0000
247.6000;-0.2000
247.6000;0.6000
247.6000;1.4000
247.6000;138.2000
247.6000;139.0000
247.6000;139.8000
247.6000;140.6000
247.6000;141.4000
248.4000;-1.8000
248.4000;-1.0000
248.4000;-0.2000
248.4000;0.6000
248.4000;1.4000
248.4000;138.2000
248.4000;139.0000
248.4000;139.8000
248.4000;140.6000
248.4000;141.4000
249.2000;-1.8000
249.2000;-1.0000
249.2000;-0.2000
249.2000;0.6000
249.2000;1.4000
249.2000;138.2000
249.2000;139.0000
249.2000;139.8000
249.2000;140.6000
249.2000;141.4000
250.0000;-1.8000
250.0000;-1.0000
250.0000;-0.2000
250.0000;0.6000
250.0000;1.4000
250.0000;138.2000
250.0000;139.0000
250.0000;139.8000
250.0000;140.6000
250.0000;141.4000
250.8000;-1.8000
250.8000;-1.0000
250.8000;-0.2000
250.8000;0.6000
250.8000;1.4000
250.8000;138.2000
250.8000;139.0000
250.8000;139.8000
250.8000;140.6000
250.8000;141.4000
251.6000;-1.8000
251.6000;-1.0000
251.6000;-0.2000
251.6000;0.6000
251.6000;1.4000
251.6000;138.2000
251.6000;139.0000
251.6000;139.8000
251.6000;140.6000
251.6000;141.4000
252.4000;-1.8000
252.4000;-1.0000
252.4000;-0.2000
252.4000;0.6000
252.4000;1.4000
252.4000;138.2000
252.4000;139.0000
252.4000;139.8000
252.4000;140.6000
252.4000;141.4000
253.2000;-1.8000
253.2000;-1.0000
253.2000;-0.2000
253.2000;0.6000
253.2000;1.4000
253.2000;138.2000
253.2000;139.0000
253.2000;139.8000
253.2000;140.6000
253.2000;141.4000
254.0000;-1.8000
254.0000;-1.0000
254.0000;-0.2000
254.0000;0.6000
254.0000;1.4000
254.0000;138.2000
254.0000;139.0000
254.0000;139.8000
254.0000;140.6000
254.0000;141.4000
254.8000;-1.8000
254.8000;-1.0000
254.8000;-0.2000
254.8000;0.6000
254.8000;1.4000
254.8000;138.2000
254.8000;139.0000
254.8000;139.8000
254.8000;140.6000
254.8000;141.4000
255.6000;-1.8000
255.6000;-1.0000
255.6000;-0.2000
255.6000;0.6000
255.6000;1.4000
255.6000;138.2000
255.6000;139.0000
255.6000;139.8000
255.6000;140.6000
255.6000;141.4000
256.4000;-1.8000
256.4000;-1.0000
256.4000;-0.2000
256.4000;0.6000
256.4000;1.4000
256.4000;138.2000
256.4000;139.0000
256.4000;139.8000
256.4000;140.6000
256.4000;141.4000
257.2000;-1.0000
257.2000;-0.2000
257.2000;0.6000
257.2000;1.4000
257.2000;139.0000
257.2000;139.8000
257.2000;140.6000
257.2000;141.4000
258.0000;-1.0000
258.0000;-0.2000
258.0000;0.6000
258.0000;1.4000
258.0000;2.2000
258.0000;139.0000
258.0000;139.8000
258.0000;140.6000
258.0000;141.4000
258.0000;142.2000
258.8000;-1.0000
258.8000;-0.2000
258.8000;0.6000
258.8000;1.4000
258.8000;2.2000
258.8000;139.0000
258.8000;139.8000
258.8000;140.6000
258.8000;141.4000
258.8000;142.2000
259.6000;-1.0000
259.6000;-0.2000
259.6000;0.6000
259.6000;1.4000
259.6000;2.2000
259.6000;139.0000
259.6000;139.8000
259.6000;140.6000
259.6000;141.4000
259.6000;142.2000
260.4000;-1.0000
260.4000;-0.2000
260.4000;0.6000
260.4000;1.4000
260.4000;2.2000
260.4000;139.0000
260.4000;139.8000
260.4000;140.6000
260.4000;141.4000
260.4000;142.2000
261.2000;-1.0000
261.2000;-0.2000
261.2000;0.6000
261.2000;1.4000
261.2000;2.2000
261.2000;139.0000
261.2000;139.8000
261.2000;140.6000
261.2000;141.4000
261.2000;142.2000
262.0000;-0.2000
262.0000;0.6000
262.0000;1.4000
262.0000;2.2000
262.0000;3.0000
262.0000;139.8000
262.0000;140.6000
262.0000;141.4000
262.0000;142.2000
262.0000;143.0000
262.8000;-0.2000
262.8000;0.6000
262.8000;1.4000
262.8000;2.2000
262.8000;3.0000
262.8000;139.8000
262.8000;140.6000
262.8000;141.4000
262.8000;142.2000
262.8000;143.0000
263.6000;-0.2000
263.6000;0.6000
263.6000;1.4000
263.6000;2.2000
263.6000;3.0000
263.6000;139.8000
263.6000;140.6000
263.6000;141.4000
263.6000;142.2000
263.6000;143.0000
264.4000;-0.2000
264.4000;0.6000
264.4000;1.4000
264.4000;2.2000
264.4000;3.0000
264.4000;139.8000
264.4000;140.6000
264.4000;141.4000
264.4000;142.2000
264.4000;143.0000
265.2000;0.6000
265.2000;1.4000
265.2000;2.2000
265.2000;3.0000
265.2000;3.8000
265.2000;140.6000
265.2000;141.4000
265.2000;142.2000
265.2000;143.0000
265.2000;143.8000
266.0000;0.6000
266.0000;1.4000
266.0000;2.2000
266.0000;3.0000
266.0000;3.8000
266.0000;140.6000
266.0000;141.4000
266.0000;142.2000
266.0000;143.0000
266.0000;143.8000
266.8000;0.6000
266.8000;1.4000
266.8000;2.2000
266.8000;3.0000
266.8000;3.8000
266.8000;140.6000
266.8000;141.4000
266.8000;142.2000
266.8000;143.0000
266.8000;143.8000
267.6000;0.6000
267.6000;1.4000
267.6000;2.2000
267.6000;3.0000
267.6000;3.8000
267.6000;140.6000
267.6000;141.4000
267.6000;142.2000
267.6000;143.0000
267.6000;143.8000
268.4000;1.4000
268.4000;2.2000
268.4000;3.0000
268.4000;3.8000
268.4000;141.4000
268.4000;142.2000
268.4000;143.0000
268.4000;143.8000
269.2000;1.4000
269.2000;2.2000
269.2000;3.0000
269.2000;3.8000
269.2000;4.6000
269.2000;141.4000
269.2000;142.2000
269.2000;143.0000
269.2000;143.8000
269.2000;144.6000
270.0000;1.4000
270.0000;2.2000
270.0000;3.0000
270.0000;3.8000
270.0000;4.6000
270.0000;141.4000
270.0000;142.2000
270.0000;143.0000
270.0000;143.8000
270.0000;144.6000
270.8000;1.4000
270.8000;2.2000
270.8000;3.0000
270.8000;3.8000
270.8000;4.6000
270.8000;141.4000
270.8000;142.2000
270.8000;143.0000
270.8000;143.8000
270.8000;144.6000
271.6000;1.4000
271.6000;2.2000
271.6000;3.0000
271.6000;3.8000
271.6000;4.6000
271.6000;141.4000
271.6000;142.2000
271.6000;143.0000
271.6000;143.8000
271.6000;144.6000
272.4000;1.4000
272.4000;2.2000
272.4000;3.0000
272.4000;3.8000
272.4000;4.6000
272.4000;141.4000
272.4000;142.2000
272.4000;143.0000
272.4000;143.8000
272.4000;144.6000
273.2000;1.4000
273.2000;2.2000
273.2000;3.0000
273.2000;3.8000
273.2000;4.6000
273.2000;141.4000
273.2000;142.2000
273.2000;143.0000
273.2000;143.8000
273.2000;144.6000
274.0000;1.4000
274.0000;2.2000
274.0000;3.0000
274.0000;3.8000
274.0000;4.6000
274.0000;141.4000
274.0000;142.2000
274.0000;143.0000
274.0000;143.8000
274.0000;144.6000
274.8000;1.4000
274.8000;2.2000
274.8000;3.0000
274.8000;3.8000
274.8000;4.6000
274.8000;141.4000
274.8000;142.2000
274.8000;143.0000
274.8000;143.8000
274.8000;144.6000
275.6000;1.4000
275.6000;2.2000
275.6000;3.0000
275.6000;3.8000
275.6000;4.6000
275.6000;141.4000
275.6000;142.2000
275.6000;143.0000
275.6000;143.8000
275.6000;144.6000
276.4000;1.4000
276.4000;2.2000
276.4000;3.0000
276.4000;3.8000
276.4000;4.6000
276.4000;141.4000
276.4000;142.2000
276.4000;143.0000
276.4000;143.8000
276.4000;144.6000
277.2000;1.4000
277.2000;2.2000
277.2000;3.0000
277.2000;3.8000
277.2000;4.6000
277.2000;141.4000
277.2000;142.2000
277.2000;143.0000
277.2000;143.8000
277.2000;144.6000
278.0000;1.4000
278.0000;2.2000
278.0000;3.0000
278.0000;3.8000
278.0000;4.6000
278.0000;141.4000
278.0000;142.2000
278.0000;143.0000
278.0000;143.8000
278.0000;144.6000
278.8000;1.4000
278.8000;2.2000
278.8000;3.0000
278.8000;3.8000
278.8000;4.6000
278.8000;141.4000
278.8000;142.2000
278.8000;143.0000
278.8000;143.8000
278.8000;144.6000
279.6000;1.4000
279.6000;2.2000
279.6000;3.0000
279.6000;3.8000
279.6000;4.6000
279.6000;141.4000
279.6000;142.2000
279.6000;143.0000
279.6000;143.8000
279.6000;144.6000
280.4000;1.4000
280.4000;2.2000
280.4000;3.0000
280.4000;3.8000
280.4000;4.6000
280.4000;141.4000
280.4000;142.2000
280.4000;143.0000
280.4000;143.8000
280.4000;144.6000
281.2000;1.4000
281.2000;2.2000
281.2000;3.0000
281.2000;3.8000
281.2000;4.6000
281.2000;141.4000
281.2000;142.2000
281.2000;143.0000
281.2000;143.8000
281.2000;144.6000
282.0000;1.4000
282.0000;2.2000
282.0000;3.0000
282.0000;3.8000
282.0000;4.6000
282.0000;141.4000
282.0000;142.2000
282.0000;143.0000
282.0000;143.8000
282.0000;144.6000
282.8000;1.4000
282.8000;2.2000
282.8000;3.0000
282.8000;3.8000
282.8000;4.6000
282.8000;141.4000
282.8000;142.2000
282.8000;143.0000
282.8000;143.8000
282.8000;144.6000
283.6000;1.4000
283.6000;2.2000
283.6000;3.0000
283.6000;3.8000
283.6000;4.6000
283.6000;141.4000
283.6000;142.2000
283.6000;143.0000
283.6000;143.8000
283.6000;144.6000
284.4000;1.4000
284.4000;2.2000
284.4000;3.0000
284.4000;3.8000
284.4000;4.6000
284.4000;141.4000
284.4000;142.2000
284.4000;143.0000
284.4000;143.8000
284.4000;144.6000
285.2000;0.6000
285.2000;1.4000
285.2000;2.2000
285.2000;3.0000
285.2000;3.8000
285.2000;140.6000
285.2000;141.4000
285.2000;142.2000
285.2000;143.0000
285.2000;143.8000
286.0000;0.6000
286.0000;1.4000
286.0000;2.2000
286.0000;3.0000
286.0000;3.8000
286.0000;140.6000
286.0000;141.4000
286.0000;142.2000
286.0000;143.0000
286.0000;143.8000
286.8000;0.6000
286.8000;1.4000
286.8000;2.2000
286.8000;3.0000
286.8000;3.8000
286.8000;140.6000
286.8000;141.4000
286.8000;142.2000
286.8000;143.0000
286.8000;143.8000
287.6000;0.6000
287.6000;1.4000
287.6000;2.2000
287.6000;3.0000
287.6000;3.8000
287.6000;140.6000
287.6000;141.4000
287.6000;142.2000
287.6000;143.0000
287.6000;143.8000
288.4000;-0.2000
288.4000;0.6000
288.4000;1.4000
288.4000;2.2000
288.4000;3.0000
288.4000;139.8000
288.4000;140.6000
288.4000;141.4000
288.4000;142.2000
288.4000;143.0000
289.2000;-0.2000
289.2000;0.6000
289.2000;1.4000
289.2000;2.2000
289.2000;3.0000
289.2000;139.8000
289.2000;140.6000
289.2000;141.4000
289.2000;142.2000
289.2000;143.0000
290.0000;-0.2000
290.0000;0.6000
290.0000;1.4000
290.0000;2.2000
290.0000;3.0000
290.0000;139.8000
290.0000;140.6000
290.0000;141.4000
290.0000;142.2000
290.0000;143.0000
290.8000;-0.2000
290.8000;0.6000
290.8000;1.4000
290.8000;2.2000
290.8000;3.0000
290.8000;139.8000
290.8000;140.6000
290.8000;141.4000
290.8000;142.2000
290.8000;143.0000
291.6000;-1.0000
291.6000;-0.2000
291.6000;0.6000
291.6000;1.4000
291.6000;2.2000
291.6000;139.0000
291.6000;139.8000
291.6000;140.6000
291.6000;141.4000
291.6000;142.2000
292.4000;-1.0000
292.4000;-0.2000
292.4000;0.6000
292.4000;1.4000
292.4000;2.2000
292.4000;139.0000
292.4000;139.8000
292.4000;140.6000
292.4000;141.4000
292.4000;142.2000
293.2000;-1.0000
293.2000;-0.2000
293.2000;0.6000
293.2000;1.4000
293.2000;2.2000
293.2000;139.0000
293.2000;139.8000
293.2000;140.6000
293.2000;141.4000
293.2000;142.2000
294.0000;-1.0000
294.0000;-0.2000
294.0000;0.6000
294.0000;1.4000
294.0000;2.2000
294.0000;139.0000
294.0000;139.8000
294.0000;140.6000
294.0000;141.4000
294.0000;142.2000
294.8000;-1.0000
294.8000;-0.2000
294.8000;0.6000
294.8000;1.4000
294.8000;139.0000
294.8000;139.8000
294.8000;140.6000
294.8000;141.4000
295.6000;-1.8000
295.6000;-1.0000
295.6000;-0.2000
295.6000;0.6000
295.6000;1.4000
295.6000;139.0000
295.6000;139.8000
295.6000;140.6000
295.6000;141.4000
296.4000;-1.8000
296.4000;-1.0000
296.4000;-0.2000
296.4000;0.6000
296.4000;1.4000
296.4000;138.2000
296.4000;139.0000
296.4000;139.8000
296.4000;140.6000
296.4000;141.4000
297.2000;-1.8000
297.2000;-1.0000
297.2000;-0.2000
297.2000;0.6000
297.2000;1.4000
297.2000;138.2000
297.2000;139.0000
297.2000;139.8000
297.2000;140.6000
297.2000;141.4000
298.0000;-1.8000
298.0000;-1.0000
298.0000;-0.2000
298.0000;0.6000
298.0000;1.4000
298.0000;138.2000
298.0000;139.0000
298.0000;139.8000
298.0000;140.6000
298.0000;141.4000
298.8000;-1.8000
298.8000;-1.0000
298.8000;-0.2000
298.8000;0.6000
298.8000;1.4000
298.8000;138.2000
298.8000;139.0000
298.8000;139.8000
298.8000;140.6000
298.8000;141.4000
299.6000;-1.8000
299.6000;-1.0000
299.6000;-0.2000
299.6000;0.6000
299.6000;1.4000
299.6000;138.2000
299.6000;139.0000
299.6000;139.8000
299.6000;140.6000
299.6000;141.4000
300.4000;-1.8000
300.4000;-1.0000
300.4000;-0.2000
300.4000;0.6000
300.4000;1.4000
300.4000;138.2000
300.4000;139.0000
300.4000;139.8000
300.4000;140.6000
300.4000;141.4000
301.2000;-1.8000
301.2000;-1.0000
301.2000;-0.2000
301.2000;0.6000
301.2000;1.4000
301.2000;138.2000
301.2000;139.0000
301.2000;139.8000
301.2000;140.6000
301.2000;141.4000
302.0000;-1.8000
302.0000;-1.0000
302.0000;-0.2000
302.0000;0.6000
302.0000;1.4000
302.0000;138.2000
302.0000;139.0000
302.0000;139.8000
302.0000;140.6000
302.0000;141.4000
302.8000;-1.8000
302.8000;-1.0000
302.8000;-0.2000
302.8000;0.6000
302.8000;1.4000
302.8000;138.2000
302.8000;139.0000
302.8000;139.8000
302.8000;140.6000
302.8000;141.4000
303.6000;-1.8000
303.6000;-1.0000
303.6000;-0.2000
303.6000;0.6000
303.6000;1.4000
303.6000;138.2000
303.6000;139.0000
303.6000;139.8000
303.6000;140.6000
303.6000;141.4000
304.4000;-1.8000
304.4000;-1.0000
304.4000;-0.2000
304.4000;0.6000
304.4000;1.4000
304.4000;138.2000
304.4000;139.0000
304.4000;139.8000
304.4000;140.6000
304.4000;141.4000
305.2000;-1.8000
305.2000;-1.0000
305.2000;-0.2000
305.2000;0.6000
305.2000;1.4000
305.2000;138.2000
305.2000;139.0000
305.2000;139.8000
305.2000;140.6000
305.2000;141.4000
306.0000;-1.0000
306.0000;-0.2000
306.0000;0.6000
306.0000;1.4000
306.0000;139.0000
306.0000;139.8000
306.0000;140.6000
306.0000;141.4000
306.8000;-1.0000
306.8000;-0.2000
306.8000;0.6000
306.8000;1.4000
306.8000;2.2000
306.8000;139.0000
306.8000;139.8000
306.8000;140.6000
306.8000;141.4000
306.8000;142.2000
307.6000;-1.0000
307.6000;-0.2000
307.6000;0.6000
307.6000;1.4000
307.6000;2.2000
307.6000;139.0000
307.6000;139.8000
307.6000;140.6000
307.6000;141.4000
307.6000;142.2000
308.4000;-1.0000
308.4000;-0.2000
308.4000;0.6000
308.4000;1.4000
308.4000;2.2000
308.4000;139.0000
308.4000;139.8000
308.4000;140.6000
308.4000;141.4000
308.4000;142.2000
309.2000;-1.0000
309.2000;-0.2000
309.2000;0.6000
309.2000;1.4000
309.2000;2.2000
309.2000;139.0000
309.2000;139.8000
309.2000;140.6000
309.2000;141.4000
309.2000;142.2000
310.0000;-1.0000
310.0000;-0.2000
310.0000;0.6000
310.0000;1.4000
310.0000;2.2000
310.0000;139.0000
310.0000;139.8000
310.0000;140.6000
310.0000;141.4000
310.0000;142.2000
310.8000;-0.2000
310.8000;0.6000
310.8000;1.4000
310.8000;2.2000
310.8000;3.0000
310.8000;139.8000
310.8000;140.6000
310.8000;141.4000
310.8000;142.2000
310.8000;143.0000
311.6000;-0.2000
311.6000;0.6000
311.6000;1.4000
311.6000;2.2000
311.6000;3.0000
311.6000;139.8000
311.6000;140.6000
311.6000;141.4000
311.6000;142.2000
311.6000;143.0000
312.4000;-0.2000
312.4000;0.6000
312.4000;1.4000
312.4000;2.2000
312.4000;3.0000
312.4000;139.8000
312.4000;140.6000
312.4000;141.4000
312.4000;142.2000
312.4000;143.0000
313.2000;-0.2000
313.2000;0.6000
313.2000;1.4000
313.2000;2.2000
313.2000;3.0000
313.2000;139.8000
313.2000;140.6000
313.2000;141.4000
313.2000;142.2000
313.2000;143.0000
314.0000;-0.2000
314.0000;0.6000
314.0000;1.4000
314.0000;2.2000
314.0000;3.0000
314.0000;139.8000
314.0000;140.6000
314.0000;141.4000
314.0000;142.2000
314.0000;143.0000
314.8000;0.6000
314.8000;1.4000
314.8000;2.2000
314.8000;3.0000
314.8000;3.8000
314.8000;140.6000
314.8000;141.4000
